player_id,artist,song_split,album_split_0,album_split_1,album_split_2,midi_filepath
4,Art Tatum,val,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 5/Stompin' At The Savoy.mid"
6,Bill Cunliffe,test,train,train,test,"midi_brad/studio/Bill Cunliffe/Cunliffe, Bill -  Satisfaction/(I Can't Get No) Satisfaction.mid"
8,Cedar Walton,train,train,train,val,midi_brad/studio/Cedar Walton/Underground Memoirs/On Green Dolphin Street.mid
15,Erroll Garner,train,train,train,train,midi_brad/studio/Erroll Garner/Afternoon Of An Elf/Is You Is Or Is You Ain't My Baby.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/The Very Thought Of You.mid"
23,John Hicks,train,train,test,train,midi_brad/studio/John Hicks/Hicks Time/Two Heart Beats.mid
26,Oscar Peterson,train,test,train,train,midi_brad/studio/Oscar Peterson/Marian McPartland's Piano Jazz Radio Broadcast/Place St. Henri.mid
23,John Hicks,train,train,test,train,midi_brad/studio/John Hicks/Hicks Time/April Eyes.mid
6,Bill Cunliffe,train,train,train,train,midi_brad/studio/Bill Cunliffe/That Time of Year/Dance of the Sugar Plum Fairy.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Easy Street/Broadway.mid
27,Ray Bryant,train,train,val,train,midi_brad/studio/Ray Bryant/Plays Blues and Ballads (Piano Solo)/Basin Street Blues.mid
0,Abdullah Ibrahim,train,train,test,val,midi_brad/studio/Abdullah Ibrahim/The Song Is My Story/Shadows Lean Against My Song.mid
15,Erroll Garner,train,train,train,train,midi_brad/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/I Only Have Eyes For You.mid
13,Duke Jordan,test,train,train,val,midi_brad/studio/Duke Jordan/One For The Library/Misty.mid
14,Ellis Marsalis,val,train,train,train,midi_brad/studio/Ellis Marsalis/Ruminations in New York/Happiness Is the Thing.mid
14,Ellis Marsalis,train,train,train,test,midi_brad/studio/Ellis Marsalis/Duke In Blue/Reflections In D.mid
1,Alan Broadbent,train,train,train,train,midi_brad/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Alone Together.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 5/Louise.mid"
1,Alan Broadbent,val,train,train,train,midi_brad/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Cherokee.mid
26,Oscar Peterson,train,train,val,train,"midi_brad/studio/Oscar Peterson/Exclusively for My Friends -  My Favorite Instrument, Vol. IV/Perdido - Live.mid"
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Easy Street/My Honey's Lovin' Arms.mid
7,Brad Mehldau,train,train,val,train,midi_brad/studio/Brad Mehldau/Marian McPartland's Piano Jazz with Brad Mehldau/Ron's Place.mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Duke Ellington Piano Solos/Something To Live For.mid
4,Art Tatum,train,train,train,train,midi_brad/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/Nice Work If You Can Get It.mid
28,Roland Hanna,val,train,train,train,midi_brad/studio/Roland Hanna/Duke Ellington Piano Solos/Warm Valley.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Dave McKenna -  Solo/You're Lucky To Me 2.mid
13,Duke Jordan,train,train,test,train,"midi_brad/studio/Duke Jordan/Solo Master Pieces, Vol. 2/32nd Street Love.mid"
0,Abdullah Ibrahim,train,test,train,train,midi_brad/studio/Abdullah Ibrahim/Solotude/Blue Bolero (Second Reprise).mid
29,Tete Montoliu,test,train,train,train,midi_brad/studio/Tete Montoliu/Yellow Dolphin Street/Napoleon.mid
19,Hank Jones,val,test,train,val,midi_brad/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Gone With The Wind.mid
15,Erroll Garner,train,val,train,test,midi_brad/studio/Erroll Garner/Solitaire/Over The Rainbow.mid
14,Ellis Marsalis,train,train,train,train,midi_brad/studio/Ellis Marsalis/Ruminations in New York/Chapter One.mid
4,Art Tatum,train,train,train,train,midi_brad/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/Don't Blame Me.mid
18,George Shearing,test,train,train,train,midi_brad/studio/George Shearing/Piano/Waltz For Claudia.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Dave Fingers McKenna/Bill Bailey Won'T You Please Come Home.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/Lover Come Back To Me.mid"
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/September Song - Dick Hyman Plays the Music of Kurt Weill/It Never Was You.mid
26,Oscar Peterson,test,train,val,train,"midi_brad/studio/Oscar Peterson/Exclusively for My Friends -  My Favorite Instrument, Vol. IV/Someone to Watch Over Me - Live.mid"
19,Hank Jones,train,train,train,train,midi_brad/studio/Hank Jones/Handful Of Keys/Spreadin' Rhythm Around - Instrumental.mid
2,Alan Pasqua,test,train,train,train,midi_brad/studio/Alan Pasqua/Russian Peasant/Slow Excavation.mid
4,Art Tatum,train,train,val,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Moonlight On The Ganges.mid"
6,Bill Cunliffe,train,val,val,train,midi_brad/studio/Bill Cunliffe/Playground Swing/Old McDonald  Mulberry Bush  Skip to My Lou  Farmer in the Dell  Three Blind Mice.mid
16,Fred Hersch,train,val,test,train,midi_brad/studio/Fred Hersch/Songs From Home/Sarabande.mid
4,Art Tatum,train,train,test,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Isn't It Romantic.mid"
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/Solo Piano Compositions/Spoken Softly - for Tony Williams.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/In Recital (Live)/Carolina Shout.mid
28,Roland Hanna,val,train,train,train,midi_brad/studio/Roland Hanna/Duke Ellington Piano Solos/In My Solitude.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 5/That Old Feeling.mid"
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Senzo/Blue Bolero.mid
6,Bill Cunliffe,train,val,test,train,"midi_brad/studio/Bill Cunliffe/Playground Swing/Twinkle, Twinkle, Little Star.mid"
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Senzo/In The Evening.mid
29,Tete Montoliu,train,train,train,train,midi_brad/studio/Tete Montoliu/The Music I Like To Play - Vol.2/Cherokee.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/This Nearly Was Mine.mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/Everything but You.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Dave Fingers McKenna/Melancholy.mid
3,Andy Laverne,train,test,train,train,midi_brad/studio/Andy Laverne/In The Mood For A Classic/Bouncing with Bud.mid
18,George Shearing,train,test,train,val,midi_brad/studio/George Shearing/Grand Piano/It Never Entered My Mind.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Dave Fingers McKenna/All Alone.mid
13,Duke Jordan,train,test,train,train,midi_brad/studio/Duke Jordan/In Copenhagen/They Way You Look Tonight.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Autumn in New York - Dick Hyman Plays the Music of Vernon Duke/Autumn in New York.mid
3,Andy Laverne,val,val,train,train,midi_brad/studio/Andy Laverne/In The Mood For A Classic/Dusk in Sandi.mid
10,Dave McKenna,train,test,test,train,midi_brad/studio/Dave McKenna/Dancing In The Dark/Dancing In The Dark.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/This Is New -  Teddi King Sings Ira Gershwin/Soon (Dave McKenna Piano Solo).mid
18,George Shearing,test,train,val,train,midi_brad/studio/George Shearing/The Shearing Piano/High On A Windy Hill.mid
18,George Shearing,test,train,val,train,midi_brad/studio/George Shearing/The Shearing Piano/A Tune For Humming.mid
7,Brad Mehldau,train,train,train,test,midi_brad/studio/Brad Mehldau/Suite -  April 2020/VI. uncertainty.mid
8,Cedar Walton,val,val,test,train,midi_brad/studio/Cedar Walton/Blues For Myself (Piano Solo)/Without A Song.mid
18,George Shearing,train,train,test,train,midi_brad/studio/George Shearing/The Shearing Piano/For Every Man There's A Woman.mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/Perugia.mid
12,Dick Hyman,val,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Viper's Drag.mid
4,Art Tatum,train,train,val,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Somebody Loves Me.mid"
0,Abdullah Ibrahim,val,test,train,train,midi_brad/studio/Abdullah Ibrahim/Solotude/In-Tempo.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Broadway Songbook/I'm Just Wild About Harry.mid
0,Abdullah Ibrahim,train,train,test,test,midi_brad/studio/Abdullah Ibrahim/The Song Is My Story/Phambili - Looking Ahead.mid
10,Dave McKenna,train,val,val,train,midi_brad/studio/Dave McKenna/Dancing In The Dark/You And The Night And The Music.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Fats Waller/Keepin' out of mischief now.mid
4,Art Tatum,train,train,test,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 7/Japanese Sandman.mid"
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Blues in the Night -  Dick Hyman Plays Harold Arlen/Between the Devil and The Deep Blue Sea.mid
7,Brad Mehldau,train,train,train,test,"midi_brad/studio/Brad Mehldau/Suite -  April 2020/IV. stopping, listening -  hearing.mid"
20,Horace Parlan,train,train,train,train,midi_brad/studio/Horace Parlan/In Copenhagen/Three Little Words.mid
0,Abdullah Ibrahim,test,train,train,train,midi_brad/studio/Abdullah Ibrahim/Senzo/Blues For Bea.mid
11,Denny Zeitlin,train,train,test,test,midi_brad/studio/Denny Zeitlin/Wherever You Are/You Don't Know What Love Is.mid
6,Bill Cunliffe,train,val,val,train,"midi_brad/studio/Bill Cunliffe/Playground Swing/A-Tisket, A-Tasket.mid"
16,Fred Hersch,train,val,val,train,midi_brad/studio/Fred Hersch/Songs From Home/Wouldn't It Be Loverly.mid
13,Duke Jordan,train,train,train,val,midi_brad/studio/Duke Jordan/One For The Library/The Way You Look Tonight.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Broadway Songbook/Right As The Rain.mid
8,Cedar Walton,train,val,test,train,midi_brad/studio/Cedar Walton/Blues For Myself (Piano Solo)/Let's Call This.mid
15,Erroll Garner,train,test,train,test,midi_brad/studio/Erroll Garner/Solitaire/A Cottage For Sale.mid
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Dream Time/Capetown District Six.mid
19,Hank Jones,train,train,train,train,midi_brad/studio/Hank Jones/Handful Of Keys/Ain't Misbehavin' - Instrumental.mid
4,Art Tatum,val,val,train,val,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Volume 1/Moon Glow.mid"
26,Oscar Peterson,train,train,test,train,"midi_brad/studio/Oscar Peterson/Exclusively for My Friends -  My Favorite Instrument, Vol. IV/Who Can I Turn To - Live.mid"
13,Duke Jordan,val,train,train,test,midi_brad/studio/Duke Jordan/One For The Library/Night Walk.mid
12,Dick Hyman,train,test,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/My Funny Valentine.mid
3,Andy Laverne,train,val,train,train,midi_brad/studio/Andy Laverne/In The Mood For A Classic/Parisian thoroughfare.mid
29,Tete Montoliu,val,train,train,train,midi_brad/studio/Tete Montoliu/Yellow Dolphin Street/Where Are You.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 4/The Man I Love.mid"
12,Dick Hyman,test,test,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/Mimi.mid
4,Art Tatum,train,train,train,train,midi_brad/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/September Song.mid
18,George Shearing,train,train,test,train,midi_brad/studio/George Shearing/The Shearing Piano/On The Street Where You Live.mid
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Solo Piano/Anticipation.mid
15,Erroll Garner,val,val,train,test,midi_brad/studio/Erroll Garner/Solitaire/I'll Never Smile Again.mid
25,Kenny Barron,train,train,train,train,midi_brad/studio/Kenny Barron/Sunset To Dawn/A Flower.mid
3,Andy Laverne,train,train,train,train,midi_brad/studio/Andy Laverne/Tadd's Delight/Tadley Ewing.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/September Song - Dick Hyman Plays the Music of Kurt Weill/How Much I Love You.mid
16,Fred Hersch,train,train,train,train,midi_brad/studio/Fred Hersch/Thelonious -  Fred Hersch Plays Monk/Crepuscule with Nellie  Reflections.mid
8,Cedar Walton,train,train,train,test,midi_brad/studio/Cedar Walton/Underground Memoirs/Lost April.mid
4,Art Tatum,train,train,train,train,midi_brad/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/Somebody Loves Me.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Love Me Or Leave Me.mid"
0,Abdullah Ibrahim,train,train,val,val,midi_brad/studio/Abdullah Ibrahim/The Song Is My Story/Marinska.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 5/Lullaby In Rhythm.mid"
4,Art Tatum,test,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Dixieland Band.mid"
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Duke Ellington Piano Solos/Portrait of Bert Williams.mid
17,George Cables,train,val,train,train,midi_brad/studio/George Cables/You Don't Know Me Volume I/Up Jumped Spring.mid
12,Dick Hyman,train,val,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/Easy To Remember.mid
1,Alan Broadbent,train,train,val,train,midi_brad/studio/Alan Broadbent/To the Evening Star/Song to the Evening Star.mid
15,Erroll Garner,train,train,train,train,midi_brad/studio/Erroll Garner/Afternoon Of An Elf/Don't Be That Way.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 2/I Don't Stand A Ghost Of A Chance With You.mid"
21,Jessica Williams,train,train,train,train,midi_brad/studio/Jessica Williams/All Alone/Bill's Beauty.mid
18,George Shearing,test,train,train,train,midi_brad/studio/George Shearing/Piano/For You.mid
2,Alan Pasqua,train,train,val,train,midi_brad/studio/Alan Pasqua/Soliloquy/There Are Such Things.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hammerstein/Many A New Day.mid
12,Dick Hyman,train,train,train,train,midi_brad/studio/Dick Hyman/Autumn in New York - Dick Hyman Plays the Music of Vernon Duke/Rio Cristal.mid
10,Dave McKenna,train,train,train,train,midi_brad/studio/Dave McKenna/Easy Street/Don't Forget 127th Street.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Deep Purple.mid"
4,Art Tatum,val,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 5/Memories Of You.mid"
11,Denny Zeitlin,train,train,val,val,midi_brad/studio/Denny Zeitlin/Wherever You Are/Quiet Nights  How Insensitive.mid
12,Dick Hyman,train,test,train,train,midi_brad/studio/Dick Hyman/Dick Hyman Plays Variations on Richard Rodgers -  Rodgers & Hart/Have You Met Miss Jones.mid
18,George Shearing,train,train,train,train,midi_brad/studio/George Shearing/Piano/It Had To Be You.mid
4,Art Tatum,train,train,train,train,midi_brad/studio/Art Tatum/The Complete Capitol Recordings (Vol. One)/Time On My Hands (You In My Arms).mid
18,George Shearing,train,train,train,train,midi_brad/studio/George Shearing/Piano/Daisy.mid
20,Horace Parlan,train,train,train,train,midi_brad/studio/Horace Parlan/In Copenhagen/Make Me A Pallet On The Floor.mid
14,Ellis Marsalis,train,train,train,val,midi_brad/studio/Ellis Marsalis/Duke In Blue/Prelude To A Kiss.mid
26,Oscar Peterson,train,train,train,val,midi_brad/studio/Oscar Peterson/1951/Night And Day.mid
25,Kenny Barron,train,train,train,train,midi_brad/studio/Kenny Barron/At The Piano/Body and Soul.mid
19,Hank Jones,test,test,train,val,midi_brad/studio/Hank Jones/SOLO 1976 A Tribute to Duke Ellington/Satin Doll.mid
9,Chick Corea,test,train,train,val,"midi_brad/studio/Chick Corea/Oscar, With Love -  The Songs of Oscar Peterson/One for Oscar.mid"
4,Art Tatum,test,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 3/Tenderly.mid"
13,Duke Jordan,train,train,test,train,"midi_brad/studio/Duke Jordan/Solo Master Pieces, Vol. 2/There's a Star for You.mid"
2,Alan Pasqua,val,train,train,train,midi_brad/studio/Alan Pasqua/Russian Peasant/The Dream.mid
3,Andy Laverne,train,test,train,train,midi_brad/studio/Andy Laverne/In The Mood For A Classic/In the mood for a classic.mid
1,Alan Broadbent,train,train,train,train,midi_brad/studio/Alan Broadbent/Heart to Heart -  Solo Piano/Lonely Woman.mid
4,Art Tatum,train,train,train,train,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Vol. 4/Mean To Me.mid"
28,Roland Hanna,train,train,train,train,midi_brad/studio/Roland Hanna/Duke Ellington Piano Solos/Isfahan.mid
22,Joanne Brackeen,train,test,train,train,midi_brad/studio/Joanne Brackeen/Mythical Magic/Of Gnomes in Dances.mid
15,Erroll Garner,train,train,train,train,midi_brad/studio/Erroll Garner/Solo Time! The Erroll Garner Collection Vols. 4 & 5/Liza.mid
2,Alan Pasqua,train,train,train,train,midi_brad/studio/Alan Pasqua/Russian Peasant/Blessing.mid
14,Ellis Marsalis,train,train,train,val,midi_brad/studio/Ellis Marsalis/Duke In Blue/Sophisticated Lady.mid
6,Bill Cunliffe,train,val,val,train,midi_brad/studio/Bill Cunliffe/Playground Swing/This Old Man.mid
20,Horace Parlan,train,train,train,train,midi_brad/studio/Horace Parlan/In Copenhagen/Broken Promises.mid
5,Barry Harris,train,val,train,test,midi_brad/studio/Barry Harris/Solo/I Should Care.mid
5,Barry Harris,train,train,test,train,midi_brad/studio/Barry Harris/Listen To Barry Harris...Solo Piano (Reissue)/Louise.mid
10,Dave McKenna,train,val,test,train,midi_brad/studio/Dave McKenna/Dancing In The Dark/A Shine On Your Shoes.mid
26,Oscar Peterson,test,train,train,train,midi_brad/studio/Oscar Peterson/Tracks (Remastered)/Basin Street Blues - Remastered.mid
4,Art Tatum,train,val,train,test,"midi_brad/studio/Art Tatum/The Art Tatum Solo Masterpieces, Volume 1/Love For Sale.mid"
0,Abdullah Ibrahim,train,train,train,train,midi_brad/studio/Abdullah Ibrahim/Senzo/Aspen.mid
